OBJECTID,TREE_ID,TREE_NUMBER,HEIGHT_M,GIRTH,AGE_CLASS,SPECIES_ID,SCIENTIFIC_NAME,POPULAR_NAME,NBN_TAXON_VERSION_KEY,EASTING,NORTHING,LATITUDE,LONGITUDE
25825,"{E5DD1738-3101-4D64-A610-8A1B9D6BB966}","MARYFIELD521","5-10m.","15-20cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",341058.131251654,731015.777718973,56.4675712991127,-2.95824106804428
25841,"{288933F3-4301-43DC-8BD2-905C60F910D0}","MARYFIELD522","5-10m.","15-20cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",341059.481873511,731019.584016936,56.4676056592787,-2.95822001201703
25857,"{3C195B9F-6DEF-474C-95EF-3CFE49836F2E}","MARYFIELD523","0-5m.","20-25cm.","Semi-mature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341751.956866896,731310.590897063,56.4703059443792,-2.9470478169081
25873,"{BD0CACDE-1DD1-4A8E-9F58-45F47B6E1220}","MARYFIELD524","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341758.499338449,731325.806562583,56.4704434330851,-2.94694504324768
25889,"{4F60DE79-FE57-4B47-A9C6-E829DB4AAEFE}","MARYFIELD525","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341755.142894946,731337.554114845,56.4705485429908,-2.94700214248675
25905,"{BFD20771-DCE2-4A2F-9281-736A7FCE1163}","MARYFIELD526","5-10m.","20-25cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341746.671870865,731327.005292405,56.4704527365705,-2.94713725858804
25921,"{6B352E5A-2B2F-42C1-BAEB-63AC2CDBAB58}","MARYFIELD527","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341740.518391109,731346.664461498,56.4706285681626,-2.94724152157696
25937,"{472781C0-49D8-425E-A24B-4A696D57DB16}","MARYFIELD528","10-15m.","25-50cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341750.017729558,731351.800211696,56.4706758776926,-2.94708850561057
25953,"{3BD1B35C-BD95-486E-8439-24B8C3CD596B}","MARYFIELD529","0-5m.","20-25cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341752.25535856,731345.007409368,56.4706151366369,-2.94705067152579
25969,"{33FD8647-FC6F-4CFB-8AE5-4DD939647197}","MARYFIELD530","0-5m.","5-10cm.","Young",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341747.060862662,731360.910558349,56.4707573476194,-2.9471385308484
25985,"{17A02A63-9101-4A8A-B71F-3566D1CF689A}","MARYFIELD531","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341744.983064303,731367.623445356,56.4708173905782,-2.9471737534317
26017,"{3B925790-4C12-42F0-8D4F-986FB7EDF713}","MARYFIELD533","10-15m.","25-50cm","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",342011.983064303,731649.008467849,56.4733779950856,-2.94290325249736
26033,"{3A85CB50-F7BA-4C6E-A4DD-BFDA631D07E7}","MARYFIELD534","15-20m.","70","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",342019.654935168,731652.205080709,56.4734076552292,-2.94277944839273
26065,"{CDA0ACFA-5C7C-40B8-A4B8-1C2FEF48E245}","MARYFIELD536","0-5m.","5-10cm.","Young",488,"Acer campestre","Field Maple","NBNSYS0000003193",342031.162741466,731668.827467584,56.4735583886109,-2.94259637548812
26081,"{FA1D3EFD-74AD-43E2-B4B6-4B18A46747AD}","MARYFIELD537","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",342037.555967187,731672.024080445,56.4735878908911,-2.94249332334312
26097,"{5E02AF86-196F-43C8-BB49-935E0D6DD5C1}","MARYFIELD538","15-20m.","70","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",342046.506483197,731659.876951575,56.4734798788868,-2.9423453497377
26113,"{227B6085-3CBC-47D9-AB27-6CAAC3EB769C}","MARYFIELD539","10-15m.","25-50cm","Immature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",342047.639322572,731675.024080445,56.4736160816107,-2.94233033532817
26129,"{D428FC97-3605-4313-B677-ECFD15A4ACD4}","MARYFIELD540","15-20m.","70","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",342057.229161154,731664.794919291,56.4735253768266,-2.94217241258145
26177,"{D10CF6F8-655C-4C82-8CD9-D8A2E8087F1F}","MARYFIELD543","15-20m.","25-50cm","Semi-mature",609,"Tilia x europaea","Common lime","NHMSYS0000464453",341273.753638529,731689.728234983,56.4736521843463,-2.95489401640745
26193,"{18C39462-4C76-4426-9616-E4ECE7D3FED2}","MARYFIELD544","10-15m.","70","Semi-mature",634,"Aesculus hippocastanum 'Baumannii'","Double horse chestnut","NBNSYS0000004580",341265.815030431,731682.45117756,56.4735858252951,-2.95502122036884
26209,"{DA935C0D-13FF-40DE-98AA-B268217FDE67}","MARYFIELD415","5-10m.","5-10cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340979.168298492,730877.80431331,56.4663220221207,-2.95949118542722
26225,"{50EC37EB-2BB8-4864-864E-E453C4234011}","MARYFIELD416","5-10m.","25-50cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341732.276528182,731372.199788304,56.4708569251081,-2.94738099303289
26241,"{C92DF961-C671-4DB5-AE2E-23A0529485A8}","MARYFIELD417","0-5m.","5-10cm.","Young",488,"Acer campestre","Field Maple","NBNSYS0000003193",341811.325482932,731589.994178354,56.4728231044914,-2.94614677321698
26257,"{C6B64FAA-9C60-45D7-8AF7-BD12A6A4F0D6}","MARYFIELD418","10-15m.","25-50cm","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341836.259063244,731598.944694364,56.4729065884964,-2.94574410198923
26273,"{866CB7FE-715E-49E1-BFDE-3CBA85ABA856}","MARYFIELD419","10-15m.","25-50cm","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341842.012966393,731602.780629796,56.4729417572162,-2.94565157309737
26289,"{1E0F1582-BF59-4B2B-8E03-ADD51D1700A8}","MARYFIELD420","5-10m.","15-20cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",341060.832495369,731023.513098703,56.4676411223756,-2.95819898373852
26305,"{57A824AA-4290-4078-8ACA-705352B79C99}","MARYFIELD421","5-10m.","15-20cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",341062.183117227,731027.933315692,56.4676809972069,-2.95817806656473
26321,"{3758AEC4-86D9-4FF0-95DA-C2C40999E2D1}","MARYFIELD422","5-10m.","15-20cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",341065.007144747,731036.037046838,56.4677541446315,-2.9581340728755
26337,"{2609EF02-F763-4507-8140-959BFA3C4C8B}","MARYFIELD423","5-10m.","15-20cm.",,484,"Acer platanoides","Norway maple","NBNSYS0000003192",341061.200846785,731036.773749669,56.4677602854427,-2.95819600717964
26353,"{288D1461-F0BD-46EF-A7BA-F43DD62BF803}","MARYFIELD424","5-10m.","15-20cm.",,483,"Quercus","Oak spp","NHMSYS0000462211",341049.413601482,731041.86239746,56.4678045186944,-2.95838843927905
26369,"{A8E36B39-7D4E-40EF-9244-A635A3AD22BE}","MARYFIELD425","5-10m.","15-20cm.",,483,"Quercus","Oak spp","NHMSYS0000462211",341045.484519714,731042.844667902,56.4678128498619,-2.95845242179847
26385,"{7ED020E8-3EA7-4D5A-9CD5-64AE1BB6927A}","MARYFIELD426","5-10m.","15-20cm.",,483,"Quercus","Oak spp","NHMSYS0000462211",341041.923789362,731043.826938343,56.4678212271545,-2.95851042682736
26401,"{8EE23825-7634-4883-9759-758666F2F10B}","MARYFIELD427","0-5m.","15-20cm.",,483,"Quercus","Oak spp","NHMSYS0000462211",341038.36305901,731044.931992591,56.4678307073544,-2.95856845967891
26417,"{C66EE51C-2AFF-4E2E-A8F7-DE964265273A}","MARYFIELD428","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340194.604128076,729942.496559937,56.457821361004,-2.9720076673451
26433,"{C224CFA7-A8E8-453D-A456-164400B892F7}","MARYFIELD429","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340192.805504102,729948.787906854,56.4578776458354,-2.97203829097443
26449,"{A3B0F072-B1BB-49C1-A38B-180A442B9056}","MARYFIELD430","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340190.11802064,729947.781291347,56.4578682622076,-2.97208166022666
26465,"{43E9EFF7-C026-40A1-B5EC-38555222F5DC}","MARYFIELD431","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340233.028049749,729965.767531093,56.4580352780726,-2.97138963619773
26481,"{66C0E88E-27AA-4BDC-AA97-760ECC93251E}","MARYFIELD432","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340249.21566552,729978.357898915,56.4581504289781,-2.97112990262218
26497,"{406DA36A-5530-4055-9D51-8BFC82786B01}","MARYFIELD433","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340313.153479757,730014.844270971,56.4584862880466,-2.970100958924
26513,"{D06C9E87-AD78-4384-9D12-F3E14F1BE152}","MARYFIELD434","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340318.035459116,730010.476184176,56.4584476698201,-2.97002075467657
26529,"{1736FEB6-3DBD-4D79-B0FE-D7560E101E58}","MARYFIELD435","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340321.632707065,730005.080312252,56.4583996563434,-2.96996115831442
26545,"{392399AC-7FAC-4E2E-9AB3-6E4300EE729F}","MARYFIELD436","5-10m.","15-20cm.",,656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",340323.43133104,730007.906721355,56.4584252732298,-2.96993262523165
26561,"{C9C472EF-649E-4B62-827D-CFE744E98D30}","MARYFIELD437","5-10m.","25-50cm","Semi-mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",340171,729956,56.4579396588033,-2.97239370724704
26577,"{52FC9173-FA29-4A07-899E-0782AF95D19B}","MARYFIELD438","5-10m.","20-25cm.","Semi-mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",340158,729960,56.457973937039,-2.97260553095966
26593,"{9240C268-6647-4708-A10D-FDDFADDD74A4}","MARYFIELD439","15-20m.","70","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",341650.561788833,731221.103995766,56.4694895400485,-2.94867329221908
26609,"{A4506845-AC40-4D97-B5BC-231C3CBDA7BB}","MARYFIELD440","10-15m.","25-50cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",341657.231013496,731225.434771103,56.4695292694731,-2.94856603087735
26625,"{99353ED8-00AE-42CF-84D2-DDAE72FC0657}","MARYFIELD441","15-20m.","70","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",341664.231013496,731228.773220429,56.4695601259963,-2.94845317900573
26641,"{B78E12D6-C57E-48F0-90B9-6EFFA47118C2}","MARYFIELD442","10-15m.","25-50cm","Mature",487,"Ulmus glabra","Wych Elm","NHMSYS0000464701",341686.062185763,731240.681132575,56.4696697984282,-2.94810155734903
26657,"{D13591BF-6936-4350-ADC9-06D1515CB41B}","MARYFIELD443","5-10m.","20-25cm.","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",341636.89256417,731669.158507542,56.473512608144,-2.94899555580837
26673,"{F3A73BEA-485B-408B-8D44-7416074FD193}","MARYFIELD444","5-10m.","20-25cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341646.482402752,731675.551733263,56.4735712266627,-2.94884134350145
26689,"{4DF26C9F-C998-41B8-8394-56EC36067372}","MARYFIELD445","5-10m.","20-25cm.","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341634.015612596,731676.510717121,56.4735782942475,-2.94904389771068
26705,"{45577059-F1F1-4591-9276-C78330D10057}","MARYFIELD446","0-5m.","20-25cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341630.499338449,731689.068007409,56.4736906569416,-2.94910378318979
26721,"{CF1900B2-6580-4943-8CF1-2A3FA4EFFCED}","MARYFIELD447","5-10m.","25-50cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341622.188145012,731714.321249008,56.4739164691028,-2.94924433923931
26737,"{F379A70B-649A-4015-96C9-19ECFA8F6C63}","MARYFIELD448","0-5m.","5-10cm.","Young",488,"Acer campestre","Field Maple","NBNSYS0000003193",341620.270177296,731720.075152157,56.4739679169376,-2.94927675894702
26753,"{AFA35B7D-4F5F-44C2-BB74-51B51EA6F56C}","MARYFIELD449","0-5m.","20-25cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341613.557290289,731739.25482932,56.4741393699753,-2.94939001353951
26769,"{310BAA5F-2A9F-4105-8E23-9CD8AF3B44CF}","MARYFIELD450","0-5m.","20-25cm.","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",341624.106112728,731746.607038899,56.4742067223124,-2.94922044954754
26785,"{371CA46A-573A-4A16-BDDB-6DBC6146EE2C}","MARYFIELD451","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341608.400370468,731757.463879333,56.4743022971603,-2.94947779721174
26801,"{D8E406FF-1E00-4E1E-B566-A9A5899CDD54}","MARYFIELD452","0-5m.","20-25cm.","Semi-mature",389,"Prunus","Plum spp","NHMSYS0000462080",341614.154273617,731777.282879069,56.4744810405097,-2.94938885312038
26817,"{2BB94CC0-94FC-4594-8BBB-6D6CD95ECD59}","MARYFIELD453","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341601.367822175,731778.881185499,56.4744938103701,-2.94959674399772
26833,"{39598FAA-2819-4822-86A4-59D15781A44F}","MARYFIELD454","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341597.212225457,731791.987298227,56.474611023324,-2.9496671323562
26849,"{EC835A1C-F833-45FA-98B5-F53D8FE62C42}","MARYFIELD455","0-5m.","20-25cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341604.24477375,731808.929346388,56.4747640826141,-2.94955678967859
26865,"{8778AFCF-EDC5-493C-B03B-B1FA8879CC8C}","MARYFIELD456","0-5m.","20-25cm.","Semi-mature",488,"Acer campestre","Field Maple","NBNSYS0000003193",341594.015612596,731805.413072241,56.4747312267505,-2.94972202784719
26881,"{3ABB3DF3-EF2F-4F65-9492-E4FC0DBDC2F9}","MARYFIELD457","10-15m.","50-100cm","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341590.499338449,731813.084943107,56.4747997045953,-2.94978082099963
26897,"{17BD6AB4-EF75-4C32-809B-1DCA4FAD31C1}","MARYFIELD458","10-15m.","50-100cm","Semi-mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341585.704419159,731829.068007409,56.4749426809667,-2.9498622328162
21521,"{CD6B0D2E-51D9-4B22-A9AF-590ACAAAC375}","MARYFIELD4","0-5m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",341287.462953162,730921.20547764,56.4667504543488,-2.95449822974792
21649,"{5DD91BB0-1558-4F95-949A-FACAB5D5CABD}","MARYFIELD12","5-10m.","30","Mature",649,"Fraxinus excelsior","European ash","NBNSYS0000003949",341165.88197936,731208.896533474,56.4693195211617,-2.95653615383156
21665,"{17DF53B6-7AB5-47F9-BBC2-C6A9C48D45CA}","MARYFIELD13","0-5m.","5-10cm.",,363,"Sorbus","Mountain ash spp","NHMSYS0000463793",341169.87245303,731209.97089177,56.4693296708498,-2.95647163750465
21681,"{689A010D-2A44-4798-B82B-EDD41DDF5182}","MARYFIELD14","0-5m.","5-10cm.",,,,,,341174.169886213,731210.584810797,56.4693357228804,-2.9564020356653
21697,"{88DFF94F-0E11-4159-AD07-CBBEA3D1BD14}","MARYFIELD15","0-5m.","5-10cm.",,,,,,341179.541677692,731211.659169092,56.4693460452008,-2.95631510266849
21713,"{03759ECF-6A41-436F-BCD4-0268DF2F47E9}","MARYFIELD16","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",341186.448266737,731212.887007145,56.469357937998,-2.9562032969393
21729,"{11C98521-B92B-4CDC-9D3E-C0C7B757BB65}","MARYFIELD17","5-10m.","30","Mature",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",341192.894416512,731215.496163006,56.4693821811584,-2.95609927527977
21745,"{46484882-467F-4D1A-B7A8-5B019B1B6CC9}","MARYFIELD18","5-10m.","30","Mature",339,"Chamaecyparis lawsoniana","Lawson cypress","NHMSYS0000457113",341198.419687748,731187.208256152,56.4691287688784,-2.95600322134805
21937,"{B796BE5B-7845-4BE7-B73C-828F7F322EC7}","COLDSIDE332","5-10m.","50-100cm","Immature",370,"Acer platanoides 'Crimson King'","Norway maple 'Crimson King'",,339434,730668,56.4642410679759,-2.9845158729313
22001,"{66E32F82-EA5F-402D-9BF5-34CA17C19348}","MARYFIELD33","5-10m.","15-20cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340372.261444827,730393.584546176,56.4618958968878,-2.96922867577142
22017,"{4AAB6B71-A1B2-44AC-8176-0B0D74054D05}","MARYFIELD34","5-10m.","15-20cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340365.747552263,730387.836993914,56.4618434428941,-2.96933304934309
22033,"{A1A9E3DF-B1D3-4D42-A2EF-C303F6DFB41C}","MARYFIELD35","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340368.046573167,730397.799417835,56.4619332238253,-2.96929802750621
22049,"{4DF28407-198C-4DA1-B062-71F1DDE8B11C}","MARYFIELD36","5-10m.","15-20cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340362.299020905,730390.90235512,56.461870541163,-2.96938970395984
22065,"{D6A40527-4628-4BAC-B840-B26F239D2C3D}","MARYFIELD37","5-10m.","25-50cm","Immature",389,"Prunus","Plum spp","NHMSYS0000462080",340391,730353,56.4615337112739,-2.96891535419693
22081,"{E87FF6C7-9571-43E5-91C4-0B8EE6C2E24E}","MARYFIELD38","5-10m.","25-50cm","Immature",389,"Prunus","Plum spp","NHMSYS0000462080",340391,730348,56.4614887976913,-2.9689142102927
22097,"{BD282285-246C-47D1-A9F8-2452C3882838}","MARYFIELD39","5-10m.","25-50cm","Immature",437,"Prunus avium","Sweet cherry","NBNSYS0000003417",340386,730335,56.4613713890479,-2.96899236095488
22113,"{B5EC92D0-2F61-4BA2-8D50-C38FEB15D537}","MARYFIELD40","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340347.738555173,730259.631119344,56.4606895236875,-2.96959589632953
22129,"{B6F0237F-8789-49B9-8B19-3C37F80E998D}","MARYFIELD41","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340343.906853665,730256.565758137,56.4606615027408,-2.96965736259307
22145,"{4B748ABD-A553-400F-A047-093008576A34}","MARYFIELD42","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340307.767134162,730213.827996825,56.4602730192997,-2.97023392637967
22161,"{4127A6B4-7C2E-472B-B4DE-B892861B0344}","MARYFIELD43","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340302.785922202,730208.846784864,56.4602276426939,-2.9703136027801
22177,"{7A5F0FC1-7088-4AC4-94C7-AA76C908CF37}","MARYFIELD44","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340286.580047632,730214.707065361,56.460278228058,-2.97057787736758
22193,"{04405F58-3A41-4A6F-87E1-FE1072AF0A51}","MARYFIELD45","5-10m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340289.262238687,730219.688277322,56.4603233131592,-2.97053550165546
22209,"{DC6C3C0E-03CC-44B9-9924-6E1282F2ADE2}","MARYFIELD46","5-10m.","15-20cm.","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",340283.046043927,730226.450119079,56.4603832641524,-2.97063790599677
22225,"{3C07B9C8-A070-496F-A7AC-A4B0D63125CD}","MARYFIELD47","5-10m.","15-20cm.","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",340284.369145277,730235.050277851,56.4604606847944,-2.97061841022564
22241,"{ADA69937-B81A-4E36-9862-01A47144D480}","MARYFIELD48","5-10m.","15-20cm.","Immature",488,"Acer campestre","Field Maple","NBNSYS0000003193",340291.976978037,730241.996559936,56.4605240464931,-2.9704965681657
22673,"{6403E70F-3BEA-40E8-8476-C527088978CD}","COLDSIDE341","5-10m.","25-50cm","Immature",593,"Tilia x euchlora","Caucasian lime","NHMSYS0001754475",339410,730653,56.4641032384339,-2.9849018108066
23089,"{554A9C1C-83D2-4E6D-8895-DDEB6049B508}","MARYFIELD100","5-10m.","15-20cm.","Immature",416,"Betula pendula","Silver birch","NBNSYS0000003827",341293.251521566,730919.716988621,56.4667378059154,-2.95440396127697
23105,"{228E9E2E-9365-43CF-8A80-C25122168689}","MARYFIELD101","0-5m.","15-20cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341288.786054512,730911.943768193,56.4666674238566,-2.95447467160907
23121,"{DBF5DC9C-2D5E-4E7D-9E89-26833798B4D3}","MARYFIELD102","0-5m.","15-20cm.","Semi-mature",656,"Sorbus aucuparia","Rowan","NBNSYS0000003438",341285.312913469,730906.320587457,56.4666164788519,-2.95452976363309
23137,"{F70CBC96-B28E-46DD-925F-5DD2109E6843}","MARYFIELD103","5-10m.","15-20cm.",,483,"Quercus","Oak spp","NHMSYS0000462211",341275.389653347,730915.251521567,56.4666954647583,-2.9546928046306
23153,"{B3E6848E-6073-491C-A7DF-D6F7FA7C2748}","MARYFIELD104","5-10m.","30","Mature",389,"Prunus","Plum spp","NHMSYS0000462080",341186.294786981,731241.12728235,56.4696115938159,-2.95621216573957
23169,"{4C6DAEBC-90B4-4DEC-B3C8-68C9353F5DF5}","MARYFIELD105","0-5m.","5-10cm.","Young",,,,,341166.956337655,731238.364646732,56.4695843598435,-2.95652537624931
23185,"{8BAC47C3-E1DF-4B2E-B035-B46D837C60B3}","MARYFIELD106","5-10m.","25-50cm","Mature",540,"Prunus serrulata","Kwanzan cherry","NHMSYS0000462088",339941,730112,56.4593116688197,-2.97616105616438
23201,"{2FC2C3AC-0C0B-42DC-B48E-495EA29AC9CC}","MARYFIELD107","5-10m.","25-50cm","Mature",540,"Prunus serrulata","Kwanzan cherry","NHMSYS0000462088",339935,730116,56.4593468339552,-2.97625932242302
23217,"{4524F696-F71A-4E3B-982B-0C1F974A7492}","MARYFIELD108","10-15m.","25-50cm","Mature",537,"Prunus 'Spire'","Fuji cherry hybrid",,339922,730124,56.459417036346,-2.9764720795737
23233,"{1754BA70-119A-4A12-9ED5-C52C0186303A}","MARYFIELD109","10-15m.","30","Immature",389,"Prunus","Plum spp","NHMSYS0000462080",339914.193966658,730125.249536915,56.4594272640921,-2.97659901347134
23265,"{DAFEC00D-D3C7-40C4-B3EA-A81FDD04850B}","MARYFIELD111","0-5m.","5-10cm.","Young",488,"Acer campestre","Field Maple","NBNSYS0000003193",340432.286848373,730329.143424186,56.4613246419926,-2.96824001965395
23281,"{5CD0825B-066C-424D-9E8E-0D7509008159}","MARYFIELD112","5-10m.","15-20cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340425.006615507,730326.07806298,56.4612961851842,-2.9683574401254
23297,"{AC11B09D-B96E-4A67-9562-2C6E27668F26}","MARYFIELD113","5-10m.","15-20cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340420.025403546,730323.395871924,56.4612714612319,-2.96843764661339
23313,"{B925ACC5-08E6-402D-BE32-A4B616971DEE}","MARYFIELD114","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340414.271235777,730351.863985181,56.4615264537548,-2.96853751789316
23329,"{5909BED1-9B48-40CF-BDD0-C717422ABC13}","MARYFIELD115","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340420.40195819,730360.2937285,56.4616029519395,-2.96843997437194
23345,"{5CE6DA47-E08F-4BDC-AE5E-F18091377A7E}","MARYFIELD116","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340409.673193967,730356.845197142,56.4615706163862,-2.96861326049894
23361,"{C9059E01-C781-4714-B666-ECAEA4132B37}","MARYFIELD117","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340404.691982006,730359.910558349,56.4615975209038,-2.96869478202881
23377,"{F6190098-7A45-4B4D-B84F-A760B2F0D469}","MARYFIELD118","0-5m.","5-10cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340414.271235777,730364.125430008,56.4616365948488,-2.96854032199654
23393,"{61BB46D1-DDE1-439C-92AF-AA401ACE1D45}","MARYFIELD119","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340410.439534268,730366.424450913,56.4616567611483,-2.96860301744316
23409,"{A6C48462-A1CB-4DFB-ACEC-16C48CCB0F5C}","WESTEND1220","0-5m.","0-5cm.","Young",,,,,339954,729954,56.4578940605731,-2.9759137384848
23425,"{91D6D78A-18A7-4D71-AF86-D9CFF71E9371}","MARYFIELD120","10-15m.","15-20cm.",,485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340377.242656788,730392.051865573,56.4618827603591,-2.96914750396334
23441,"{71BFB95D-8920-41CA-B066-18A6C700CABD}","MARYFIELD121","5-10m.","15-20cm.","Young",485,"Acer pseudoplatanus","Sycamore","NBNSYS0000003191",340369.19608362,730384.388462556,56.4618129026906,-2.96927630711126
23457,"{A4A2BC16-2244-4FCB-8A56-F5FD20A73400}","MARYFIELD122","5-10m.","25-50cm","Immature",470,"Sorbus aria","Whitebeam","NBNSYS0000003448",340126,730142,56.45960472062,-2.97316649823795
23473,"{4AF7EBCA-F66B-433E-B80C-CDDDA0AE6761}","MARYFIELD123","5-10m.","20-25cm.","Immature",562,"Malus tschonoskii","Pillar Apple",,340104,730119,56.4593953191422,-2.97351814373656
23489,"{84020848-2C8D-4A2B-9E27-FC2BCCCB35F1}","MARYFIELD124","5-10m.","25-50cm","Immature",401,"Acer cappadocicum 'Rubrum'","Red Cappadocian maple",,340105,730114,56.4593505328632,-2.97350077041726
23505,"{06E1DFDF-1CC6-4D95-9F9C-517D4EB93B45}","MARYFIELD125","5-10m.","15-20cm.",,609,"Tilia x europaea","Common lime","NHMSYS0000464453",340219.407515216,730500.08864779,56.4628332003965,-2.97173319443563
23521,"{23284CB6-0A53-4E45-885A-463B8F9E05EF}","MARYFIELD126","5-10m.","15-20cm.","Semi-mature",579,"Betula spp","Birch spp","NHMSYS0000456456",341154.524477375,731236.062450384,56.4695621250106,-2.95672660671078
